153 -0.353328 1.443 0.459962 448.764 175.869 217.061 -177.145 -17.203 103.759 30.92 -1.22623 -1.78839 440.766 203.758 227.971 448.764 175.869 217.061 -177.145 -17.203 103.759 
154 -0.379048 1.47693 0.432261 448.35 177.561 217.55 -176.954 -15.8274 104.394 30.92 0.851555 0.200778 441.752 206.648 225.746 448.35 177.561 217.55 -176.954 -15.8274 104.394 
155 -0.341038 1.5276 0.414584 447.984 179.32 218.004 -176.823 -14.8356 102.585 30.92 -0.0484393 -0.186276 441.444 208.436 226.104 447.984 179.32 218.004 -176.823 -14.8356 102.585 
156 -0.322365 1.56663 0.40926 447.604 181.117 218.479 -176.776 -14.3526 101.627 30.92 -0.425698 -0.21716 441.175 210.316 226.377 447.604 181.117 218.479 -176.776 -14.3526 101.627 
157 -0.320624 1.59104 0.425087 447.185 182.934 218.992 -176.369 -14.6767 101.394 30.92 -0.662819 -0.141171 440.645 212.082 227.002 447.185 182.934 218.992 -176.369 -14.6767 101.394 
158 -0.400689 1.57041 0.477687 446.769 184.783 219.506 -176.467 -16.4222 104.314 30.92 0.845054 0.497867 440.185 213.872 227.721 446.769 184.783 219.506 -176.467 -16.4222 104.314 
159 -0.395894 1.59272 0.453126 446.371 186.658 220.018 -176.371 -15.4347 103.959 30.92 0.831505 0.300082 439.946 215.869 227.908 446.371 186.658 220.018 -176.371 -15.4347 103.959 
160 0.216647 1.88638 -0.306174 445.97 188.54 220.522 -175.912 9.15995 83.4484 30.92 9.06234 -12.7701 459.557 219.643 227.537 445.97 188.54 220.522 -175.912 9.15995 83.4484 
161 1.06937 2.00457 -0.166297 445.727 190.495 220.821 -176.124 4.18629 61.9215 30.92 10.6305 -23.8448 471.815 213.438 241.574 445.727 190.495 220.821 -176.124 4.18629 61.9215 
162 -0.391549 1.54601 0.447078 446.141 192.693 220.567 -176.192 -15.6598 104.212 30.92 -1.54084 -18.2043 439.724 216.694 246.501 446.141 192.693 220.567 -176.192 -15.6598 104.212 
